24984	1	1	u,Маг. Защ. +18. Скорость +7.\0	u,Урон от физических умений +93. Расход MP -3%.\0	u,Сила Крит. Атк. +41,3. Шанс Крит. Атк. Магией +2.\0
28868	3	2	u,Макс. CP +55,35\0	u,Уворот +1,1755\0	a,
28869	3	2	u,Макс. CP +55,35\0	u,Точность +1,704\0	a,
28870	3	2	u,Макс. CP +55,35\0	u,Крит. +12,75\0	a,
28871	3	2	u,Физ. Атк. +15,98\0	u,Маг. Атк. +19,12\0	a,
28872	3	2	u,Физ. Атк. +15,98\0	u,Восстановление HP +0,14\0	a,
28873	3	2	u,Физ. Атк. +15,98\0	u,Восстановление MP +0,09\0	a,
28874	3	2	u,Физ. Атк. +15,98\0	u,Восстановление CP +0,14\0	a,
28875	3	2	u,Физ. Атк. +15,98\0	u,Уворот +1,1755\0	a,
28876	3	2	u,Физ. Атк. +15,98\0	u,Точность +1,704\0	a,
28877	3	2	u,Физ. Атк. +15,98\0	u,Крит. +12,75\0	a,
28878	3	2	u,Маг. Атк. +19,12\0	u,Восстановление HP +0,14\0	a,
28879	3	2	u,Маг. Атк. +19,12\0	u,Восстановление MP +0,09\0	a,
28880	3	2	u,Маг. Атк. +19,12\0	u,Восстановление CP +0,14\0	a,
28881	3	2	u,Маг. Атк. +19,12\0	u,Уворот +1,1755\0	a,
28882	3	2	u,Маг. Атк. +19,12\0	u,Точность +1,704\0	a,
28883	3	2	u,Маг. Атк. +19,12\0	u,Крит. +12,75\0	a,
28884	3	2	u,Восстановление HP +0,14\0	u,Восстановление MP +0,09\0	a,
28885	3	2	u,Восстановление HP +0,14\0	u,Восстановление CP +0,14\0	a,
28886	3	2	u,Восстановление HP +0,14\0	u,Уворот +1,1755\0	a,
28887	3	2	u,Восстановление HP +0,14\0	u,Точность +1,704\0	a,
28888	3	2	u,Восстановление HP +0,14\0	u,Крит. +12,75\0	a,
28889	3	2	u,Восстановление MP +0,09\0	u,Восстановление CP +0,14\0	a,
28890	3	2	u,Восстановление MP +0,09\0	u,Уворот +1,1755\0	a,
28891	3	2	u,Восстановление MP +0,09\0	u,Точность +1,704\0	a,
28892	3	2	u,Восстановление MP +0,09\0	u,Крит. +12,75\0	a,
28893	3	2	u,Восстановление CP +0,14\0	u,Уворот +1,1755\0	a,
28894	3	2	u,Восстановление CP +0,14\0	u,Точность +1,704\0	a,
28895	3	2	u,Восстановление CP +0,14\0	u,Крит. +12,75\0	a,
28896	3	2	u,Уворот +1,1755\0	u,Точность +1,704\0	a,
28897	3	2	u,Уворот +1,1755\0	u,Крит. +12,75\0	a,
28898	3	2	u,Точность +1,704\0	u,Крит. +12,75\0	a,
28899	3	2	u,Физ. Защ. +39,29\0	a,	a,
28900	3	2	u,Маг. Защ. +35,56\0	a,	a,
28901	3	2	u,Макс. HP +67,88\0	a,	a,
28902	3	2	u,Макс. MP +76,78\0	a,	a,
28903	3	2	u,Макс. CP +110,71\0	a,	a,
28904	3	2	u,Физ. Атк. +43,86\0	a,	a,
28905	3	2	u,Маг. Атк. +55,19\0	a,	a,
28906	3	2	u,Восстановление HP +0,29\0	a,	a,
28907	3	2	u,Восстановление MP +0,19\0	a,	a,
28908	3	2	u,Восстановление CP +0,29\0	a,	a,
28909	3	2	u,Уворот +2,351\0	a,	a,
28910	3	2	u,Точность +3,408\0	a,	a,
28911	3	2	u,Крит. +25,5\0	a,	a,
28912	3	2	u,Физ. Защ. +19,645\0	u,Маг. Защ. +17,78\0	a,
28913	3	2	u,Физ. Защ. +19,645\0	u,Макс. HP +33,94\0	a,
28914	3	2	u,Физ. Защ. +19,645\0	u,Макс. MP +38,39\0	a,
28915	3	2	u,Физ. Защ. +19,645\0	u,Макс. CP +55,35\0	a,
28916	3	2	u,Физ. Защ. +19,645\0	u,Физ. Атк. +21,93\0	a,
28917	3	2	u,Физ. Защ. +19,645\0	u,Маг. Атк. +27,93\0	a,
28918	3	2	u,Физ. Защ. +19,645\0	u,Восстановление HP +0,145\0	a,
28919	3	2	u,Физ. Защ. +19,645\0	u,Восстановление MP +0,095\0	a,
28920	3	2	u,Физ. Защ. +19,645\0	u,Восстановление CP +0,145\0	a,
28921	3	2	u,Физ. Защ. +19,645\0	u,Уворот +1,1755\0	a,
28922	3	2	u,Физ. Защ. +19,645\0	u,Точность +1,704\0	a,
28923	3	2	u,Физ. Защ. +19,645\0	u,Крит. +12,75\0	a,
28924	3	2	u,Маг. Защ. +17,78\0	u,Макс. HP +33,94\0	a,
28925	3	2	u,Маг. Защ. +17,78\0	u,Макс. MP +38,39\0	a,
28926	3	2	u,Маг. Защ. +17,78\0	u,Макс. CP +55,35\0	a,
28927	3	2	u,Маг. Защ. +17,78\0	u,Физ. Атк. +21,93\0	a,
28928	3	2	u,Маг. Защ. +17,78\0	u,Маг. Атк. +27,93\0	a,
28929	3	2	u,Маг. Защ. +17,78\0	u,Восстановление HP +0,145\0	a,
28930	3	2	u,Маг. Защ. +17,78\0	u,Восстановление MP +0,095\0	a,
28931	3	2	u,Маг. Защ. +17,78\0	u,Восстановление CP +0,145\0	a,
28932	3	2	u,Маг. Защ. +17,78\0	u,Уворот +1,1755\0	a,
28933	3	2	u,Маг. Защ. +17,78\0	u,Точность +1,704\0	a,
28934	3	2	u,Маг. Защ. +17,78\0	u,Крит. +12,75\0	a,
28935	3	2	u,Макс. HP +33,94\0	u,Макс. MP +38,39\0	a,
28936	3	2	u,Макс. HP +33,94\0	u,Макс. CP +55,35\0	a,
28937	3	2	u,Макс. HP +33,94\0	u,Физ. Атк. +21,93\0	a,
28938	3	2	u,Макс. HP +33,94\0	u,Маг. Атк. +27,93\0	a,
28939	3	2	u,Макс. HP +33,94\0	u,Восстановление HP +0,145\0	a,
28940	3	2	u,Макс. HP +33,94\0	u,Восстановление MP +0,095\0	a,
28941	3	2	u,Макс. HP +33,94\0	u,Восстановление CP +0,145\0	a,
28942	3	2	u,Макс. HP +33,94\0	u,Уворот +1,1755\0	a,
28943	3	2	u,Макс. HP +33,94\0	u,Точность +1,704\0	a,
28944	3	2	u,Макс. HP +33,94\0	u,Крит. +12,75\0	a,
28945	3	2	u,Макс. MP +38,39\0	u,Макс. CP +55,35\0	a,
28946	3	2	u,Макс. MP +38,39\0	u,Физ. Атк. +21,93\0	a,
28947	3	2	u,Макс. MP +38,39\0	u,Маг. Атк. +27,93\0	a,
28948	3	2	u,Макс. MP +38,39\0	u,Восстановление HP +0,145\0	a,
28949	3	2	u,Макс. MP +38,39\0	u,Восстановление MP +0,095\0	a,
28950	3	2	u,Макс. MP +38,39\0	u,Восстановление CP +0,145\0	a,
28951	3	2	u,Макс. MP +38,39\0	u,Уворот +1,1755\0	a,
28952	3	2	u,Макс. MP +38,39\0	u,Точность +1,704\0	a,
28953	3	2	u,Макс. MP +38,39\0	u,Крит. +12,75\0	a,
28954	3	2	u,Макс. CP +55,35\0	u,Физ. Атк. +21,93\0	a,
28955	3	2	u,Макс. CP +55,35\0	u,Маг. Атк. +27,93\0	a,
28956	3	2	u,Макс. CP +55,35\0	u,Восстановление HP +0,145\0	a,
28957	3	2	u,Макс. CP +55,35\0	u,Восстановление MP +0,095\0	a,
28958	3	2	u,Макс. CP +55,35\0	u,Восстановление CP +0,145\0	a,
28959	3	2	u,Макс. CP +55,35\0	u,Уворот +1,1755\0	a,
28960	3	2	u,Макс. CP +55,35\0	u,Точность +1,704\0	a,
28961	3	2	u,Макс. CP +55,35\0	u,Крит. +12,75\0	a,
28962	3	2	u,Физ. Атк. +21,93\0	u,Маг. Атк. +27,93\0	a,
28963	3	2	u,Физ. Атк. +21,93\0	u,Восстановление HP +0,145\0	a,
28964	3	2	u,Физ. Атк. +21,93\0	u,Восстановление MP +0,095\0	a,
28965	3	2	u,Физ. Атк. +21,93\0	u,Восстановление CP +0,145\0	a,
28966	3	2	u,Физ. Атк. +21,93\0	u,Уворот +1,1755\0	a,
28967	3	2	u,Физ. Атк. +21,93\0	u,Точность +1,704\0	a,
28968	3	2	u,Физ. Атк. +21,93\0	u,Крит. +12,75\0	a,
28969	3	2	u,Маг. Атк. +27,93\0	u,Восстановление HP +0,145\0	a,
28970	3	2	u,Маг. Атк. +27,93\0	u,Восстановление MP +0,095\0	a,
28971	3	2	u,Маг. Атк. +27,93\0	u,Восстановление CP +0,145\0	a,
28972	3	2	u,Маг. Атк. +27,93\0	u,Уворот +1,1755\0	a,
28973	3	2	u,Маг. Атк. +27,93\0	u,Точность +1,704\0	a,
28974	3	2	u,Маг. Атк. +27,93\0	u,Крит. +12,75\0	a,
28975	3	2	u,Восстановление HP +0,145\0	u,Восстановление MP +0,095\0	a,
28976	3	2	u,Восстановление HP +0,145\0	u,Восстановление CP +0,145\0	a,
28977	3	2	u,Восстановление HP +0,145\0	u,Уворот +1,1755\0	a,
28978	3	2	u,Восстановление HP +0,145\0	u,Точность +1,704\0	a,
28979	3	2	u,Восстановление HP +0,145\0	u,Крит. +12,75\0	a,
28980	3	2	u,Восстановление MP +0,095\0	u,Восстановление CP +0,145\0	a,
28981	3	2	u,Восстановление MP +0,095\0	u,Уворот +1,1755\0	a,
28982	3	2	u,Восстановление MP +0,095\0	u,Точность +1,704\0	a,
28983	3	2	u,Восстановление MP +0,095\0	u,Крит. +12,75\0	a,
28984	3	2	u,Восстановление CP +0,145\0	u,Уворот +1,1755\0	a,
28985	3	2	u,Восстановление CP +0,145\0	u,Точность +1,704\0	a,
28986	3	2	u,Восстановление CP +0,145\0	u,Крит. +12,75\0	a,
28987	3	2	u,Уворот +1,1755\0	u,Точность +1,704\0	a,
28988	3	2	u,Уворот +1,1755\0	u,Крит. +12,75\0	a,
28989	3	2	u,Точность +1,704\0	u,Крит. +12,75\0	a,
28990	3	2	u,Физ. Защ. +43,45\0	a,	a,
28991	3	2	u,Маг. Защ. +40,11\0	a,	a,
28992	3	2	u,Макс. HP +70,58\0	a,	a,
28993	3	2	u,Макс. MP +83,37\0	a,	a,
28994	3	2	u,Макс. CP +116,24\0	a,	a,
28995	3	2	u,Физ. Атк. +52,23\0	a,	a,
28996	3	2	u,Маг. Атк. +67,53\0	a,	a,
28997	3	2	u,Восстановление HP +0,3\0	a,	a,
28998	3	2	u,Восстановление MP +0,19\0	a,	a,
28999	3	2	u,Восстановление CP +0,3\0	a,	a,
29000	3	2	u,Уворот +2,351\0	a,	a,
29001	3	2	u,Точность +3,408\0	a,	a,
29002	3	2	u,Крит. +25,5\0	a,	a,
29003	3	2	u,Физ. Защ. +21,725\0	u,Маг. Защ. +20,055\0	a,
29004	3	2	u,Физ. Защ. +21,725\0	u,Макс. HP +35,29\0	a,
29005	3	2	u,Физ. Защ. +21,725\0	u,Макс. MP +41,68\0	a,
29006	3	2	u,Физ. Защ. +21,725\0	u,Макс. CP +58,12\0	a,
29007	3	2	u,Физ. Защ. +21,725\0	u,Физ. Атк. +26,115\0	a,
29008	3	2	u,Физ. Защ. +21,725\0	u,Маг. Атк. +33,765\0	a,
29009	3	2	u,Физ. Защ. +21,725\0	u,Восстановление HP +0,15\0	a,
29010	3	2	u,Физ. Защ. +21,725\0	u,Восстановление MP +0,095\0	a,
29011	3	2	u,Физ. Защ. +21,725\0	u,Восстановление CP +0,15\0	a,
29012	3	2	u,Физ. Защ. +21,725\0	u,Уворот +1,1755\0	a,
29013	3	2	u,Физ. Защ. +21,725\0	u,Точность +1,704\0	a,
29014	3	2	u,Физ. Защ. +21,725\0	u,Крит. +12,75\0	a,
29015	3	2	u,Маг. Защ. +20,055\0	u,Макс. HP +35,29\0	a,
29016	3	2	u,Маг. Защ. +20,055\0	u,Макс. MP +41,68\0	a,
29017	3	2	u,Маг. Защ. +20,055\0	u,Макс. CP +58,12\0	a,
29018	3	2	u,Маг. Защ. +20,055\0	u,Физ. Атк. +26,115\0	a,
29019	3	2	u,Маг. Защ. +20,055\0	u,Маг. Атк. +33,765\0	a,
29020	3	2	u,Маг. Защ. +20,055\0	u,Восстановление HP +0,15\0	a,
29021	3	2	u,Маг. Защ. +20,055\0	u,Восстановление MP +0,095\0	a,
29022	3	2	u,Маг. Защ. +20,055\0	u,Восстановление CP +0,15\0	a,
29023	3	2	u,Маг. Защ. +20,055\0	u,Уворот +1,1755\0	a,
29024	3	2	u,Маг. Защ. +20,055\0	u,Точность +1,704\0	a,
29025	3	2	u,Маг. Защ. +20,055\0	u,Крит. +12,75\0	a,
29026	3	2	u,Макс. HP +35,29\0	u,Макс. MP +41,68\0	a,
29027	3	2	u,Макс. HP +35,29\0	u,Макс. CP +58,12\0	a,
29028	3	2	u,Макс. HP +35,29\0	u,Физ. Атк. +26,115\0	a,
29029	3	2	u,Макс. HP +35,29\0	u,Маг. Атк. +33,765\0	a,
29030	3	2	u,Макс. HP +35,29\0	u,Восстановление HP +0,15\0	a,
29031	3	2	u,Макс. HP +35,29\0	u,Восстановление MP +0,095\0	a,
29032	3	2	u,Макс. HP +35,29\0	u,Восстановление CP +0,15\0	a,
29033	3	2	u,Макс. HP +35,29\0	u,Уворот +1,1755\0	a,
29034	3	2	u,Макс. HP +35,29\0	u,Точность +1,704\0	a,
29035	3	2	u,Макс. HP +35,29\0	u,Крит. +12,75\0	a,
29036	3	2	u,Макс. MP +41,68\0	u,Макс. CP +58,12\0	a,
29037	3	2	u,Макс. MP +41,68\0	u,Физ. Атк. +26,115\0	a,
29038	3	2	u,Макс. MP +41,68\0	u,Маг. Атк. +33,765\0	a,
29039	3	2	u,Макс. MP +41,68\0	u,Восстановление HP +0,15\0	a,
29040	3	2	u,Макс. MP +41,68\0	u,Восстановление MP +0,095\0	a,
29041	3	2	u,Макс. MP +41,68\0	u,Восстановление CP +0,15\0	a,
29042	3	2	u,Макс. MP +41,68\0	u,Уворот +1,1755\0	a,
29043	3	2	u,Макс. MP +41,68\0	u,Точность +1,704\0	a,
29044	3	2	u,Макс. MP +41,68\0	u,Крит. +12,75\0	a,
29045	3	2	u,Макс. CP +58,12\0	u,Физ. Атк. +26,115\0	a,
29046	3	2	u,Макс. CP +58,12\0	u,Маг. Атк. +33,765\0	a,
29047	3	2	u,Макс. CP +58,12\0	u,Восстановление HP +0,15\0	a,
29048	3	2	u,Макс. CP +58,12\0	u,Восстановление MP +0,095\0	a,
29049	3	2	u,Макс. CP +58,12\0	u,Восстановление CP +0,15\0	a,
29050	3	2	u,Макс. CP +58,12\0	u,Уворот +1,1755\0	a,
29051	3	2	u,Макс. CP +58,12\0	u,Точность +1,704\0	a,
29052	3	2	u,Макс. CP +58,12\0	u,Крит. +12,75\0	a,
29053	3	2	u,Физ. Атк. +26,115\0	u,Маг. Атк. +33,765\0	a,
29054	3	2	u,Физ. Атк. +26,115\0	u,Восстановление HP +0,15\0	a,
29055	3	2	u,Физ. Атк. +26,115\0	u,Восстановление MP +0,095\0	a,
29056	3	2	u,Физ. Атк. +26,115\0	u,Восстановление CP +0,15\0	a,
29057	3	2	u,Физ. Атк. +26,115\0	u,Уворот +1,1755\0	a,
29058	3	2	u,Физ. Атк. +26,115\0	u,Точность +1,704\0	a,
29059	3	2	u,Физ. Атк. +26,115\0	u,Крит. +12,75\0	a,
29060	3	2	u,Маг. Атк. +33,765\0	u,Восстановление HP +0,15\0	a,
29061	3	2	u,Маг. Атк. +33,765\0	u,Восстановление MP +0,095\0	a,
29062	3	2	u,Маг. Атк. +33,765\0	u,Восстановление CP +0,15\0	a,
29063	3	2	u,Маг. Атк. +33,765\0	u,Уворот +1,1755\0	a,
29064	3	2	u,Маг. Атк. +33,765\0	u,Точность +1,704\0	a,
29065	3	2	u,Маг. Атк. +33,765\0	u,Крит. +12,75\0	a,
29066	3	2	u,Восстановление HP +0,15\0	u,Восстановление MP +0,095\0	a,
29067	3	2	u,Восстановление HP +0,15\0	u,Восстановление CP +0,15\0	a,
29068	3	2	u,Восстановление HP +0,15\0	u,Уворот +1,1755\0	a,
29069	3	2	u,Восстановление HP +0,15\0	u,Точность +1,704\0	a,
29070	3	2	u,Восстановление HP +0,15\0	u,Крит. +12,75\0	a,
29071	3	2	u,Восстановление MP +0,095\0	u,Восстановление CP +0,15\0	a,
29072	3	2	u,Восстановление MP +0,095\0	u,Уворот +1,1755\0	a,
29073	3	2	u,Восстановление MP +0,095\0	u,Точность +1,704\0	a,
29074	3	2	u,Восстановление MP +0,095\0	u,Крит. +12,75\0	a,
29075	3	2	u,Восстановление CP +0,15\0	u,Уворот +1,1755\0	a,
29076	3	2	u,Восстановление CP +0,15\0	u,Точность +1,704\0	a,
29077	3	2	u,Восстановление CP +0,15\0	u,Крит. +12,75\0	a,
29078	3	2	u,Уворот +1,1755\0	u,Точность +1,704\0	a,
29079	3	2	u,Уворот +1,1755\0	u,Крит. +12,75\0	a,
29080	3	2	u,Точность +1,704\0	u,Крит. +12,75\0	a,
29081	4	2	u,Физ. Защ. +36,57\0	a,	a,
29082	4	2	u,Маг. Защ. +31,53\0	a,	a,
29083	4	2	u,Макс. HP +73,11\0	a,	a,
29084	4	2	u,Макс. MP +77,63\0	a,	a,
29085	4	2	u,Макс. CP +120,42\0	a,	a,
29086	4	2	u,Физ. Атк. +38,57\0	a,	a,
29087	4	2	u,Маг. Атк. +46,15\0	a,	a,
29088	4	2	u,Восстановление HP +0,33\0	a,	a,
29089	4	2	u,Восстановление MP +0,22\0	a,	a,
29090	4	2	u,Восстановление CP +0,33\0	a,	a,
29091	4	2	u,Уворот +2,821\0	a,	a,
29092	4	2	u,Точность +4,113\0	a,	a,
29093	4	2	u,Крит. +30,8\0	a,	a,
29094	4	2	u,Физ. Защ. +18,285\0	u,Маг. Защ. +15,765\0	a,
29095	4	2	u,Физ. Защ. +18,285\0	u,Макс. HP +35,55\0	a,
29096	4	2	u,Физ. Защ. +18,285\0	u,Макс. MP +38,82\0	a,
29097	4	2	u,Физ. Защ. +18,285\0	u,Макс. CP +60,21\0	a,
29098	4	2	u,Физ. Защ. +18,285\0	u,Физ. Атк. +19,285\0	a,
29099	4	2	u,Физ. Защ. +18,285\0	u,Маг. Атк. +23,075\0	a,
29100	4	2	u,Физ. Защ. +18,285\0	u,Восстановление HP +0,165\0	a,
29101	4	2	u,Физ. Защ. +18,285\0	u,Восстановление MP +0,11\0	a,
29102	4	2	u,Физ. Защ. +18,285\0	u,Восстановление CP +0,165\0	a,
29103	4	2	u,Физ. Защ. +18,285\0	u,Уворот +1,4105\0	a,
29104	4	2	u,Физ. Защ. +18,285\0	u,Точность +2,0565\0	a,
29105	4	2	u,Физ. Защ. +18,285\0	u,Крит. +15,4\0	a,
29106	4	2	u,Маг. Защ. +15,765\0	u,Макс. HP +35,55\0	a,
29107	4	2	u,Маг. Защ. +15,765\0	u,Макс. MP +38,82\0	a,
29108	4	2	u,Маг. Защ. +15,765\0	u,Макс. CP +60,21\0	a,
29109	4	2	u,Маг. Защ. +15,765\0	u,Физ. Атк. +19,285\0	a,
29110	4	2	u,Маг. Защ. +15,765\0	u,Маг. Атк. +23,075\0	a,
29111	4	2	u,Маг. Защ. +15,765\0	u,Восстановление HP +0,165\0	a,
29112	4	2	u,Маг. Защ. +15,765\0	u,Восстановление MP +0,11\0	a,
29113	4	2	u,Маг. Защ. +15,765\0	u,Восстановление CP +0,165\0	a,
29114	4	2	u,Маг. Защ. +15,765\0	u,Уворот +1,4105\0	a,
29115	4	2	u,Маг. Защ. +15,765\0	u,Точность +2,0565\0	a,
29116	4	2	u,Маг. Защ. +15,765\0	u,Крит. +15,4\0	a,
29117	4	2	u,Макс. HP +35,55\0	u,Макс. MP +38,82\0	a,
29118	4	2	u,Макс. HP +35,55\0	u,Макс. CP +60,21\0	a,
29119	4	2	u,Макс. HP +35,55\0	u,Физ. Атк. +19,285\0	a,
29120	4	2	u,Макс. HP +35,55\0	u,Маг. Атк. +23,075\0	a,
29121	4	2	u,Макс. HP +35,55\0	u,Восстановление HP +0,165\0	a,
29122	4	2	u,Макс. HP +35,55\0	u,Восстановление MP +0,11\0	a,
29123	4	2	u,Макс. HP +35,55\0	u,Восстановление CP +0,165\0	a,
29124	4	2	u,Макс. HP +35,55\0	u,Уворот +1,4105\0	a,
29125	4	2	u,Макс. HP +35,55\0	u,Точность +2,0565\0	a,
29126	4	2	u,Макс. HP +35,55\0	u,Крит. +15,4\0	a,
29127	4	2	u,Макс. MP +38,82\0	u,Макс. CP +60,21\0	a,
29128	4	2	u,Макс. MP +38,82\0	u,Физ. Атк. +19,285\0	a,
29129	4	2	u,Макс. MP +38,82\0	u,Маг. Атк. +23,075\0	a,
29130	4	2	u,Макс. MP +38,82\0	u,Восстановление HP +0,165\0	a,
29131	4	2	u,Макс. MP +38,82\0	u,Восстановление MP +0,11\0	a,
29132	4	2	u,Макс. MP +38,82\0	u,Восстановление CP +0,165\0	a,
29133	4	2	u,Макс. MP +38,82\0	u,Уворот +1,4105\0	a,
29134	4	2	u,Макс. MP +38,82\0	u,Точность +2,0565\0	a,
29135	4	2	u,Макс. MP +38,82\0	u,Крит. +15,4\0	a,
29136	4	2	u,Макс. CP +60,21\0	u,Физ. Атк. +19,285\0	a,
29137	4	2	u,Макс. CP +60,21\0	u,Маг. Атк. +23,075\0	a,
29138	4	2	u,Макс. CP +60,21\0	u,Восстановление HP +0,165\0	a,
29139	4	2	u,Макс. CP +60,21\0	u,Восстановление MP +0,11\0	a,
29140	4	2	u,Макс. CP +60,21\0	u,Восстановление CP +0,165\0	a,
29141	4	2	u,Макс. CP +60,21\0	u,Уворот +1,4105\0	a,
29142	4	2	u,Макс. CP +60,21\0	u,Точность +2,0565\0	a,
29143	4	2	u,Макс. CP +60,21\0	u,Крит. +15,4\0	a,
29144	4	2	u,Физ. Атк. +19,285\0	u,Маг. Атк. +23,075\0	a,
29145	4	2	u,Физ. Атк. +19,285\0	u,Восстановление HP +0,165\0	a,
29146	4	2	u,Физ. Атк. +19,285\0	u,Восстановление MP +0,11\0	a,
29147	4	2	u,Физ. Атк. +19,285\0	u,Восстановление CP +0,165\0	a,
29148	4	2	u,Физ. Атк. +19,285\0	u,Уворот +1,4105\0	a,
29149	4	2	u,Физ. Атк. +19,285\0	u,Точность +2,0565\0	a,
29150	4	2	u,Физ. Атк. +19,285\0	u,Крит. +15,4\0	a,
29151	4	2	u,Маг. Атк. +23,075\0	u,Восстановление HP +0,165\0	a,
29152	4	2	u,Маг. Атк. +23,075\0	u,Восстановление MP +0,11\0	a,
29153	4	2	u,Маг. Атк. +23,075\0	u,Восстановление CP +0,165\0	a,
29154	4	2	u,Маг. Атк. +23,075\0	u,Уворот +1,4105\0	a,
29155	4	2	u,Маг. Атк. +23,075\0	u,Точность +2,0565\0	a,
29156	4	2	u,Маг. Атк. +23,075\0	u,Крит. +15,4\0	a,
29157	4	2	u,Восстановление HP +0,165\0	u,Восстановление MP +0,11\0	a,
29158	4	2	u,Восстановление HP +0,165\0	u,Восстановление CP +0,165\0	a,
29159	4	2	u,Восстановление HP +0,165\0	u,Уворот +1,4105\0	a,
29160	4	2	u,Восстановление HP +0,165\0	u,Точность +2,0565\0	a,
